# Timestamp,MMSI,Latitude,Longitude
2024-10-09 00:09:42,219002801,55.68802,12.62263

2024-10-09 00:09:53,219002801,55.688013,12.622628

2024-10-09 00:10:00,219025528,55.688632,12.62416
2024-10-09 00:10:00,219025528,55.688632,12.62416

2024-10-09 00:10:02,219002801,55.688015,12.622633

2024-10-09 00:10:14,219002801,55.688018,12.622627

2024-10-09 00:10:24,219002801,55.688015,12.622627

2024-10-09 00:10:33,219002801,55.688015,12.62263

2024-10-09 00:10:42,219002801,55.688013,12.622622

2024-10-09 00:10:53,219002801,55.688013,12.622623

2024-10-09 00:11:02,219002801,55.688013,12.622628

2024-10-09 00:11:06,219002801,55.688013,12.622628

2024-10-09 00:11:14,219002801,55.688022,12.622628

2024-10-09 00:11:22,219002801,55.688027,12.622623

2024-10-09 00:11:33,219002801,55.688027,12.622618

2024-10-09 00:11:39,219025528,55.688632,12.62416
2024-10-09 00:11:39,219025528,55.688632,12.62416

2024-10-09 00:11:42,219002801,55.688027,12.62262

2024-10-09 00:11:53,219002801,55.68803,12.622632

2024-10-09 00:12:02,219002801,55.688028,12.622633

2024-10-09 00:12:14,219002801,55.688025,12.622637

2024-10-09 00:12:22,219002801,55.688028,12.622633

2024-10-09 00:12:33,219002801,55.688028,12.622623

2024-10-09 00:12:42,219002801,55.688032,12.62263

2024-10-09 00:12:53,219002801,55.68803,12.622628

2024-10-09 00:12:56,219025528,55.688628,12.624137
2024-10-09 00:12:56,219025528,55.688628,12.624137

2024-10-09 00:13:02,219002801,55.688037,12.622618

2024-10-09 00:13:14,219002801,55.68803,12.622632

2024-10-09 00:13:22,219002801,55.688023,12.622623

2024-10-09 00:13:33,219002801,55.688015,12.622617

2024-10-09 00:13:42,219002801,55.688013,12.622618

2024-10-09 00:13:52,219002801,55.68802,12.622628

2024-10-09 00:14:02,219002801,55.688017,12.622623

2024-10-09 00:14:14,219002801,55.688017,12.622618

2024-10-09 00:14:22,219002801,55.688022,12.622632

2024-10-09 00:14:33,219002801,55.688028,12.622638

2024-10-09 00:14:42,219002801,55.688028,12.622625

2024-10-09 00:14:52,219002801,55.68803,12.622637

2024-10-09 00:15:02,219002801,55.688022,12.622637

2024-10-09 00:15:14,219002801,55.688023,12.622648

2024-10-09 00:15:22,219002801,55.688017,12.622638

2024-10-09 00:15:32,219002801,55.688017,12.622628

2024-10-09 00:15:42,219002801,55.688018,12.622632

2024-10-09 00:15:50,219025528,55.688628,12.62414
2024-10-09 00:15:50,219025528,55.688628,12.62414

2024-10-09 00:15:52,219002801,55.688022,12.622613

2024-10-09 00:16:14,219002801,55.688015,12.622627

2024-10-09 00:16:23,219002801,55.688018,12.62263

2024-10-09 00:16:32,219002801,55.688013,12.622627

2024-10-09 00:16:42,219002801,55.688007,12.622632

2024-10-09 00:16:52,219002801,55.688015,12.622633

2024-10-09 00:17:02,219002801,55.688018,12.622632

2024-10-09 00:17:05,219002801,55.688018,12.622632

2024-10-09 00:17:14,219002801,55.688018,12.622638

2024-10-09 00:17:23,219002801,55.688022,12.62264

2024-10-09 00:17:32,219002801,55.688008,12.622627

2024-10-09 00:17:40,219025528,55.688628,12.62414

2024-10-09 00:17:42,219002801,55.688007,12.622627

2024-10-09 00:17:52,219002801,55.68802,12.622612

2024-10-09 00:18:02,219002801,55.688028,12.622618

2024-10-09 00:18:12,219002801,55.688025,12.622627

2024-10-09 00:18:23,219002801,55.68802,12.622632

2024-10-09 00:18:32,219002801,55.688017,12.622643

2024-10-09 00:18:42,219002801,55.688013,12.622643

2024-10-09 00:18:52,219002801,55.688008,12.622635

2024-10-09 00:18:55,219025528,55.688648,12.624155

2024-10-09 00:19:12,219002801,55.688022,12.622635

2024-10-09 00:19:23,219002801,55.688028,12.622638

2024-10-09 00:19:32,219002801,55.688025,12.622643

2024-10-09 00:19:42,219002801,55.688025,12.622637

2024-10-09 00:19:52,219002801,55.688023,12.622627

2024-10-09 00:20:02,219002801,55.688017,12.622627

2024-10-09 00:20:12,219002801,55.688018,12.622627

2024-10-09 00:20:23,219002801,55.688012,12.622632

2024-10-09 00:20:32,219002801,55.688008,12.622635

2024-10-09 00:20:43,219002801,55.688008,12.622637

2024-10-09 00:20:52,219002801,55.68801,12.62264

2024-10-09 00:21:02,219002801,55.688017,12.622637

2024-10-09 00:21:12,219002801,55.688022,12.622637

2024-10-09 00:21:23,219002801,55.68802,12.62265

2024-10-09 00:21:32,219002801,55.68802,12.622637

2024-10-09 00:21:43,219002801,55.688017,12.622637

2024-10-09 00:21:52,219002801,55.688015,12.62264

2024-10-09 00:21:56,219025528,55.68864,12.624147
2024-10-09 00:21:56,219025528,55.68864,12.624147

2024-10-09 00:22:02,219002801,55.688015,12.622638

2024-10-09 00:22:13,219002801,55.688023,12.622635

2024-10-09 00:22:23,219002801,55.688015,12.622637

2024-10-09 00:22:32,219002801,55.688012,12.622627

2024-10-09 00:22:43,219002801,55.688023,12.622635

2024-10-09 00:22:52,219002801,55.688022,12.622632

2024-10-09 00:23:02,219002801,55.688018,12.622632

2024-10-09 00:23:05,219002801,55.688018,12.622632

2024-10-09 00:23:13,219002801,55.688023,12.622617

2024-10-09 00:23:23,219002801,55.688025,12.622607

2024-10-09 00:23:32,219002801,55.688022,12.622615

2024-10-09 00:23:39,219025528,55.68864,12.624147
2024-10-09 00:23:39,219025528,55.68864,12.624147

2024-10-09 00:23:43,219002801,55.688013,12.622618

2024-10-09 00:23:52,219002801,55.688012,12.622625

2024-10-09 00:24:04,219002801,55.688015,12.622623

2024-10-09 00:24:13,219002801,55.688012,12.622628

2024-10-09 00:24:32,219002801,55.688015,12.622623

2024-10-09 00:24:43,219002801,55.688017,12.622637

2024-10-09 00:24:53,219002801,55.688013,12.622642
2024-10-09 00:24:53,219025528,55.688653,12.624183
2024-10-09 00:24:53,219025528,55.688653,12.624183

2024-10-09 00:25:04,219002801,55.688022,12.62263

2024-10-09 00:25:13,219002801,55.688018,12.62263

2024-10-09 00:25:23,219002801,55.688017,12.622618

2024-10-09 00:25:32,219002801,55.68802,12.622628

2024-10-09 00:25:43,219002801,55.688022,12.622623

2024-10-09 00:25:53,219002801,55.688012,12.62264

2024-10-09 00:26:04,219002801,55.68802,12.622642

2024-10-09 00:26:13,219002801,55.68802,12.622642

2024-10-09 00:26:23,219002801,55.688022,12.622628

2024-10-09 00:26:32,219002801,55.688032,12.622633

2024-10-09 00:26:43,219002801,55.68803,12.622628

2024-10-09 00:26:53,219002801,55.688027,12.622623

2024-10-09 00:27:04,219002801,55.688022,12.622627

2024-10-09 00:27:13,219002801,55.688017,12.622612

2024-10-09 00:27:23,219002801,55.688013,12.622622

2024-10-09 00:27:32,219002801,55.688015,12.622622

2024-10-09 00:27:43,219002801,55.688013,12.62263

2024-10-09 00:27:53,219002801,55.688027,12.622628

2024-10-09 00:27:55,219025528,55.68864,12.624158

2024-10-09 00:28:02,219002801,55.688025,12.622632

2024-10-09 00:28:13,219002801,55.688025,12.622632

2024-10-09 00:28:23,219002801,55.688017,12.622627

2024-10-09 00:28:32,219002801,55.688023,12.622635

2024-10-09 00:28:42,219002801,55.68802,12.622635

2024-10-09 00:28:53,219002801,55.688028,12.622627

2024-10-09 00:29:02,219002801,55.688028,12.62263

2024-10-09 00:29:07,219002801,55.688028,12.62263

2024-10-09 00:29:13,219002801,55.68802,12.622633

2024-10-09 00:29:23,219002801,55.68802,12.62262

2024-10-09 00:29:33,219002801,55.688022,12.622608

2024-10-09 00:29:39,219025528,55.68864,12.624158
2024-10-09 00:29:39,219025528,55.68864,12.624158

2024-10-09 00:29:42,219002801,55.688018,12.62262

2024-10-09 00:29:52,219002801,55.688012,12.622622

2024-10-09 00:30:02,219002801,55.68801,12.622622

2024-10-09 00:30:12,219002801,55.68802,12.62262

2024-10-09 00:30:23,219002801,55.688027,12.622628

2024-10-09 00:30:33,219002801,55.688027,12.622633

2024-10-09 00:30:42,219002801,55.688022,12.622638

2024-10-09 00:30:52,219002801,55.688023,12.622633

2024-10-09 00:30:53,219025528,55.68863,12.624118
2024-10-09 00:30:53,219025528,55.68863,12.624118

2024-10-09 00:31:02,219002801,55.688015,12.622645

2024-10-09 00:31:12,219002801,55.688015,12.62264

2024-10-09 00:31:23,219002801,55.688015,12.622643

2024-10-09 00:31:33,219002801,55.688013,12.622642

2024-10-09 00:31:42,219002801,55.688013,12.622648

2024-10-09 00:31:52,219002801,55.68801,12.622643

2024-10-09 00:32:02,219002801,55.688015,12.62264

2024-10-09 00:32:12,219002801,55.688017,12.622642

2024-10-09 00:32:33,219002801,55.688017,12.622632

2024-10-09 00:32:42,219002801,55.688018,12.622628

2024-10-09 00:32:52,219002801,55.68802,12.622632

2024-10-09 00:33:02,219002801,55.688022,12.622635

2024-10-09 00:33:12,219002801,55.688025,12.622635

2024-10-09 00:33:23,219002801,55.688023,12.622623

2024-10-09 00:33:33,219002801,55.688027,12.622622

2024-10-09 00:33:42,219002801,55.688025,12.622632

2024-10-09 00:33:52,219002801,55.688017,12.62264

2024-10-09 00:33:54,219025528,55.68865,12.624182
2024-10-09 00:33:54,219025528,55.68865,12.624182

2024-10-09 00:34:02,219002801,55.688018,12.622633

2024-10-09 00:34:13,219002801,55.688025,12.622635

2024-10-09 00:34:23,219002801,55.688028,12.622635

2024-10-09 00:34:33,219002801,55.68803,12.62265

2024-10-09 00:34:53,219002801,55.688022,12.622633

2024-10-09 00:35:03,219002801,55.68802,12.62262
2024-10-09 00:35:03,219002801,55.68802,12.62262

2024-10-09 00:35:07,219002801,55.68802,12.62262

2024-10-09 00:35:13,219002801,55.688023,12.622623

2024-10-09 00:35:23,219002801,55.688025,12.622627

2024-10-09 00:35:33,219002801,55.68803,12.622623

2024-10-09 00:35:39,219025528,55.68865,12.624182

2024-10-09 00:35:43,219002801,55.688028,12.622622

2024-10-09 00:35:53,219002801,55.688033,12.622628

2024-10-09 00:36:03,219002801,55.688028,12.622635

2024-10-09 00:36:13,219002801,55.688025,12.622642

2024-10-09 00:36:23,219002801,55.688023,12.622642

2024-10-09 00:36:33,219002801,55.688022,12.622647

2024-10-09 00:36:43,219002801,55.688023,12.622642

2024-10-09 00:36:53,219002801,55.688023,12.622635

2024-10-09 00:36:56,219025528,55.688598,12.624168
2024-10-09 00:36:56,219025528,55.688598,12.624168

2024-10-09 00:37:03,219002801,55.688027,12.622633

2024-10-09 00:37:13,219002801,55.688027,12.622637

2024-10-09 00:37:23,219002801,55.688032,12.622643

2024-10-09 00:37:33,219002801,55.688035,12.62264

2024-10-09 00:37:43,219002801,55.688028,12.622648

2024-10-09 00:37:53,219002801,55.688023,12.622647

2024-10-09 00:38:03,219002801,55.688028,12.622648

2024-10-09 00:38:13,219002801,55.68803,12.622638

2024-10-09 00:38:23,219002801,55.688027,12.622652

2024-10-09 00:38:33,219002801,55.688022,12.622647

2024-10-09 00:38:43,219002801,55.688022,12.622642

2024-10-09 00:38:53,219002801,55.688018,12.622635

2024-10-09 00:39:04,219002801,55.688017,12.622638

2024-10-09 00:39:13,219002801,55.68802,12.622635

2024-10-09 00:39:23,219002801,55.688017,12.62263

2024-10-09 00:39:33,219002801,55.68802,12.622633

2024-10-09 00:39:43,219002801,55.688027,12.62264

2024-10-09 00:39:53,219002801,55.688037,12.62264

2024-10-09 00:39:54,219025528,55.688635,12.624153
2024-10-09 00:39:54,219025528,55.688635,12.624153

2024-10-09 00:40:04,219002801,55.688032,12.622647

2024-10-09 00:40:13,219002801,55.688023,12.622643

2024-10-09 00:40:22,219002801,55.688025,12.62264

2024-10-09 00:40:33,219002801,55.688032,12.622653

2024-10-09 00:40:43,219002801,55.688023,12.622653

2024-10-09 00:40:52,219002801,55.688023,12.62266

2024-10-09 00:41:04,219002801,55.688022,12.622658

2024-10-09 00:41:06,219002801,55.688022,12.622658

2024-10-09 00:41:13,219002801,55.688018,12.622648

2024-10-09 00:41:22,219002801,55.688025,12.622653

2024-10-09 00:41:33,219002801,55.688027,12.622647

2024-10-09 00:41:39,219025528,55.688635,12.624153

2024-10-09 00:41:43,219002801,55.688027,12.62265

2024-10-09 00:41:52,219002801,55.68803,12.62265

2024-10-09 00:42:04,219002801,55.688025,12.622662

2024-10-09 00:42:13,219002801,55.688018,12.622648

2024-10-09 00:42:22,219002801,55.688017,12.62264

2024-10-09 00:42:32,219002801,55.68802,12.622643

2024-10-09 00:42:43,219002801,55.68802,12.622653

2024-10-09 00:42:52,219002801,55.688015,12.622655

2024-10-09 00:42:58,219025528,55.688635,12.62415
2024-10-09 00:42:58,219025528,55.688635,12.62415

2024-10-09 00:43:04,219002801,55.688017,12.622653

2024-10-09 00:43:13,219002801,55.688022,12.622645

2024-10-09 00:43:22,219002801,55.68802,12.622638

2024-10-09 00:43:32,219002801,55.68802,12.622638

2024-10-09 00:43:43,219002801,55.688023,12.622637

2024-10-09 00:43:52,219002801,55.688023,12.622638

2024-10-09 00:44:04,219002801,55.688022,12.622637

2024-10-09 00:44:13,219002801,55.688023,12.62264

2024-10-09 00:44:22,219002801,55.68802,12.622632

2024-10-09 00:44:32,219002801,55.688022,12.622638

2024-10-09 00:44:43,219002801,55.688015,12.622637

2024-10-09 00:44:52,219002801,55.688012,12.62264

2024-10-09 00:45:04,219002801,55.688015,12.622632

2024-10-09 00:45:12,219002801,55.688018,12.622633

2024-10-09 00:45:22,219002801,55.68802,12.622642

2024-10-09 00:45:32,219002801,55.688027,12.62264

2024-10-09 00:45:43,219002801,55.688025,12.622653

2024-10-09 00:45:52,219002801,55.688025,12.622655

2024-10-09 00:45:53,219025528,55.688642,12.624162
2024-10-09 00:45:53,219025528,55.688642,12.624162

2024-10-09 00:46:03,219002801,55.68803,12.62265

2024-10-09 00:46:12,219002801,55.68803,12.622652

2024-10-09 00:46:22,219002801,55.68803,12.622647

2024-10-09 00:46:32,219002801,55.688022,12.622648

2024-10-09 00:46:43,219002801,55.688017,12.622642

2024-10-09 00:46:52,219002801,55.688013,12.622647
2024-10-09 00:46:52,219002801,55.688013,12.622647

2024-10-09 00:47:03,219002801,55.688018,12.622645

2024-10-09 00:47:08,219002801,55.688018,12.622645

2024-10-09 00:47:12,219002801,55.688022,12.622635

2024-10-09 00:47:22,219002801,55.688025,12.622638

2024-10-09 00:47:32,219002801,55.688028,12.622645

2024-10-09 00:47:40,219025528,55.688642,12.624162
2024-10-09 00:47:40,219025528,55.688642,12.624162

2024-10-09 00:47:42,219002801,55.688028,12.622643

2024-10-09 00:47:52,219002801,55.68803,12.62264

2024-10-09 00:48:03,219002801,55.688025,12.622625

2024-10-09 00:48:12,219002801,55.688018,12.62262

2024-10-09 00:48:22,219002801,55.688017,12.62264

2024-10-09 00:48:32,219002801,55.688018,12.622637

2024-10-09 00:48:42,219002801,55.688025,12.622635

2024-10-09 00:48:53,219002801,55.688017,12.622642

2024-10-09 00:48:56,219025528,55.688648,12.624152
2024-10-09 00:48:56,219025528,55.688648,12.624152

2024-10-09 00:49:03,219002801,55.68802,12.62265
2024-10-09 00:49:03,219002801,55.68802,12.62265

2024-10-09 00:49:12,219002801,55.688023,12.622653

2024-10-09 00:49:22,219002801,55.688027,12.622653

2024-10-09 00:49:34,219002801,55.688028,12.622648

2024-10-09 00:49:42,219002801,55.688023,12.622652

2024-10-09 00:49:53,219002801,55.68802,12.622648

2024-10-09 00:50:03,219002801,55.688017,12.622648

2024-10-09 00:50:12,219002801,55.688017,12.622657

2024-10-09 00:50:22,219002801,55.688028,12.62266

2024-10-09 00:50:34,219002801,55.688028,12.62266

2024-10-09 00:50:42,219002801,55.688028,12.622662

2024-10-09 00:50:53,219002801,55.688027,12.622665

2024-10-09 00:51:03,219002801,55.688028,12.622667

2024-10-09 00:51:12,219002801,55.688028,12.622662

2024-10-09 00:51:22,219002801,55.688025,12.622653

2024-10-09 00:51:34,219002801,55.688025,12.622647

2024-10-09 00:51:43,219002801,55.688025,12.622658

2024-10-09 00:51:53,219002801,55.688023,12.622653
2024-10-09 00:51:53,219025528,55.688645,12.624145

2024-10-09 00:52:03,219002801,55.688018,12.622645

2024-10-09 00:52:12,219002801,55.688017,12.622647

2024-10-09 00:52:22,219002801,55.688025,12.62265

2024-10-09 00:52:34,219002801,55.688032,12.622637

2024-10-09 00:52:43,219002801,55.688028,12.622637

2024-10-09 00:52:53,219002801,55.688023,12.622642

2024-10-09 00:53:03,219002801,55.688022,12.62266

2024-10-09 00:53:05,219002801,55.688022,12.62266

2024-10-09 00:53:12,219002801,55.688023,12.622668

2024-10-09 00:53:22,219002801,55.68802,12.622665

2024-10-09 00:53:39,219025528,55.688645,12.624145
2024-10-09 00:53:39,219025528,55.688645,12.624145

2024-10-09 00:53:43,219002801,55.688022,12.622655

2024-10-09 00:53:52,219002801,55.68802,12.62265

2024-10-09 00:54:03,219002801,55.688013,12.622663

2024-10-09 00:54:12,219002801,55.688008,12.622662

2024-10-09 00:54:22,219002801,55.688012,12.622648

2024-10-09 00:54:32,219002801,55.68802,12.622645

2024-10-09 00:54:43,219002801,55.688022,12.62264

2024-10-09 00:54:52,219002801,55.688022,12.62264

2024-10-09 00:54:55,219025528,55.688647,12.624145
2024-10-09 00:54:55,219025528,55.688647,12.624145

2024-10-09 00:55:03,219002801,55.688027,12.622638

2024-10-09 00:55:12,219002801,55.688023,12.622648

2024-10-09 00:55:22,219002801,55.688015,12.622652

2024-10-09 00:55:32,219002801,55.688013,12.622642

2024-10-09 00:55:43,219002801,55.688008,12.622643

2024-10-09 00:55:52,219002801,55.688013,12.622637

2024-10-09 00:56:12,219002801,55.68802,12.622643

2024-10-09 00:56:22,219002801,55.68802,12.622632

2024-10-09 00:56:32,219002801,55.688023,12.622648

2024-10-09 00:56:43,219002801,55.688023,12.62265

2024-10-09 00:56:52,219002801,55.688027,12.622645

2024-10-09 00:57:03,219002801,55.688022,12.622655

2024-10-09 00:57:12,219002801,55.688022,12.622643

2024-10-09 00:57:22,219002801,55.688018,12.62264

2024-10-09 00:57:32,219002801,55.688023,12.622642

2024-10-09 00:57:43,219002801,55.68802,12.622645

2024-10-09 00:57:52,219002801,55.688022,12.622645

2024-10-09 00:57:54,219025528,55.688658,12.624138

2024-10-09 00:58:03,219002801,55.688017,12.622657

2024-10-09 00:58:12,219002801,55.688018,12.622663

2024-10-09 00:58:22,219002801,55.688022,12.622662

2024-10-09 00:58:34,219002801,55.688017,12.622663

2024-10-09 00:58:43,219002801,55.688023,12.622667

2024-10-09 00:58:52,219002801,55.688023,12.622662

2024-10-09 00:59:03,219002801,55.688017,12.622667

2024-10-09 00:59:06,219002801,55.688017,12.622667

2024-10-09 00:59:12,219002801,55.688017,12.622673

2024-10-09 00:59:22,219002801,55.68802,12.62267

2024-10-09 00:59:34,219002801,55.688022,12.622667

2024-10-09 00:59:40,219025528,55.688658,12.624138

2024-10-09 00:59:43,219002801,55.688018,12.622658

2024-10-09 01:00:03,219002801,55.688015,12.622655

2024-10-09 01:00:12,219002801,55.688022,12.622647

2024-10-09 01:00:22,219002801,55.688025,12.622642

2024-10-09 01:00:34,219002801,55.688028,12.622645

2024-10-09 01:00:43,219002801,55.688017,12.622648

2024-10-09 01:00:52,219002801,55.688012,12.622648

2024-10-09 01:00:54,219025528,55.688637,12.624167

2024-10-09 01:01:03,219002801,55.688007,12.622643

2024-10-09 01:01:13,219002801,55.688013,12.622643

2024-10-09 01:01:22,219002801,55.688015,12.62265

2024-10-09 01:01:34,219002801,55.688012,12.62264

2024-10-09 01:01:43,219002801,55.688015,12.622642

2024-10-09 01:01:52,219002801,55.688017,12.622652

2024-10-09 01:02:03,219002801,55.688018,12.622653

2024-10-09 01:02:13,219002801,55.688023,12.622658

2024-10-09 01:02:22,219002801,55.688018,12.62265

2024-10-09 01:02:32,219002801,55.68801,12.62265

2024-10-09 01:02:43,219002801,55.688013,12.622645

2024-10-09 01:02:52,219002801,55.688015,12.62264

2024-10-09 01:03:03,219002801,55.688017,12.62265

2024-10-09 01:03:13,219002801,55.688013,12.62265

2024-10-09 01:03:22,219002801,55.688012,12.622648

2024-10-09 01:03:32,219002801,55.68801,12.62266

2024-10-09 01:03:43,219002801,55.688008,12.622663

2024-10-09 01:03:52,219002801,55.688017,12.62265

2024-10-09 01:03:54,219025528,55.688672,12.624175

2024-10-09 01:04:03,219002801,55.688018,12.622643

2024-10-09 01:04:13,219002801,55.688017,12.622635

2024-10-09 01:04:22,219002801,55.688008,12.622638

2024-10-09 01:04:32,219002801,55.68801,12.622648

2024-10-09 01:04:43,219002801,55.688008,12.622645

2024-10-09 01:04:52,219002801,55.688013,12.622645

2024-10-09 01:05:03,219002801,55.688013,12.622638

2024-10-09 01:05:07,219002801,55.688013,12.622638

2024-10-09 01:05:13,219002801,55.688015,12.622633

2024-10-09 01:05:22,219002801,55.688017,12.62263

2024-10-09 01:05:32,219002801,55.688013,12.622642

2024-10-09 01:05:40,219025528,55.688672,12.624175

2024-10-09 01:05:43,219002801,55.688013,12.62264

2024-10-09 01:05:52,219002801,55.688015,12.62264

2024-10-09 01:06:03,219002801,55.688012,12.622647

2024-10-09 01:06:13,219002801,55.688013,12.62266

2024-10-09 01:06:22,219002801,55.68801,12.622658

2024-10-09 01:06:32,219002801,55.68801,12.622652

2024-10-09 01:06:43,219002801,55.688018,12.62264

2024-10-09 01:06:52,219002801,55.688017,12.622647

2024-10-09 01:06:55,219025528,55.688668,12.624168
2024-10-09 01:06:55,219025528,55.688668,12.624168

2024-10-09 01:07:03,219002801,55.688017,12.62265

2024-10-09 01:07:13,219002801,55.688013,12.622655

2024-10-09 01:07:22,219002801,55.688018,12.622657

2024-10-09 01:07:32,219002801,55.68802,12.622652

2024-10-09 01:07:43,219002801,55.688018,12.62265

2024-10-09 01:07:52,219002801,55.688007,12.622655

2024-10-09 01:08:02,219002801,55.68801,12.622648

2024-10-09 01:08:13,219002801,55.688007,12.622645

2024-10-09 01:08:22,219002801,55.68801,12.622643

2024-10-09 01:08:32,219002801,55.68801,12.622645

2024-10-09 01:08:43,219002801,55.688013,12.622652

2024-10-09 01:08:52,219002801,55.688015,12.622652

2024-10-09 01:09:02,219002801,55.688017,12.62265

2024-10-09 01:09:13,219002801,55.68801,12.622648

2024-10-09 01:09:22,219002801,55.688008,12.622652

2024-10-09 01:09:32,219002801,55.688013,12.622653

2024-10-09 01:09:43,219002801,55.688013,12.622653

2024-10-09 01:09:52,219002801,55.688005,12.622648

2024-10-09 01:09:55,219025528,55.688618,12.624167
2024-10-09 01:09:55,219025528,55.688618,12.624167

2024-10-09 01:10:02,219002801,55.688002,12.622645

2024-10-09 01:10:13,219002801,55.688003,12.622652

2024-10-09 01:10:23,219002801,55.688007,12.622647

2024-10-09 01:10:32,219002801,55.688007,12.622658

2024-10-09 01:10:43,219002801,55.688008,12.622653

2024-10-09 01:10:53,219002801,55.688007,12.62265

2024-10-09 01:11:02,219002801,55.688,12.622653

2024-10-09 01:11:08,219002801,55.688,12.622653

2024-10-09 01:11:13,219002801,55.687998,12.622658

2024-10-09 01:11:23,219002801,55.688005,12.622653

2024-10-09 01:11:32,219002801,55.688008,12.622652
2024-10-09 01:11:32,219002801,55.688008,12.622652

2024-10-09 01:11:39,219025528,55.688618,12.624167

2024-10-09 01:11:42,219002801,55.688005,12.62265

2024-10-09 01:11:53,219002801,55.688,12.622647

